# solver	iter	congestion-drop	stddev
ecmp	0	0.090830	0.000000
ecmp	1	0.094560	0.000000
ecmp	2	0.111708	0.000000
ecmp	3	0.115331	0.000000
ecmp	4	0.095473	0.000000
ecmp	5	0.087168	0.000000
ecmp	6	0.086520	0.000000
ecmp	7	0.082143	0.000000
ecmp	8	0.088756	0.000000
ecmp	9	0.081273	0.000000
ecmp	10	0.077452	0.000000
ecmp	11	0.077432	0.000000
ecmp	12	0.097393	0.000000
ecmp	13	0.106065	0.000000
ecmp	14	0.108074	0.000000
ecmp	15	0.112097	0.000000
ecmp	16	0.101344	0.000000
ecmp	17	0.106989	0.000000
ecmp	18	0.091904	0.000000
ecmp	19	0.075903	0.000000
ecmp	20	0.099180	0.000000
ecmp	21	0.096940	0.000000
ecmp	22	0.102722	0.000000
ecmp	23	0.086126	0.000000
ecmp	24	0.089709	0.000000
ecmp	25	0.104795	0.000000
ecmp	26	0.108393	0.000000
ecmp	27	0.110587	0.000000
ecmp	28	0.118916	0.000000
ecmp	29	0.098550	0.000000
ecmp	30	0.121768	0.000000
ecmp	31	0.114431	0.000000
ecmp	32	0.128592	0.000000
ecmp	33	0.111496	0.000000
ecmp	34	0.121964	0.000000
ecmp	35	0.100607	0.000000
raeke	0	0.209573	0.000000
raeke	1	0.198445	0.000000
raeke	2	0.219783	0.000000
raeke	3	0.226015	0.000000
raeke	4	0.206309	0.000000
raeke	5	0.194746	0.000000
raeke	6	0.198913	0.000000
raeke	7	0.195249	0.000000
raeke	8	0.196328	0.000000
raeke	9	0.193154	0.000000
raeke	10	0.183558	0.000000
raeke	11	0.187171	0.000000
raeke	12	0.210181	0.000000
raeke	13	0.229729	0.000000
raeke	14	0.224992	0.000000
raeke	15	0.237453	0.000000
raeke	16	0.230644	0.000000
raeke	17	0.233882	0.000000
raeke	18	0.214135	0.000000
raeke	19	0.190638	0.000000
raeke	20	0.222091	0.000000
raeke	21	0.212114	0.000000
raeke	22	0.224059	0.000000
raeke	23	0.206125	0.000000
raeke	24	0.217044	0.000000
raeke	25	0.231241	0.000000
raeke	26	0.237260	0.000000
raeke	27	0.241124	0.000000
raeke	28	0.238994	0.000000
raeke	29	0.222040	0.000000
raeke	30	0.245985	0.000000
raeke	31	0.237015	0.000000
raeke	32	0.252979	0.000000
raeke	33	0.239115	0.000000
raeke	34	0.255710	0.000000
raeke	35	0.226040	0.000000
vlb	0	0.230504	0.000000
vlb	1	0.207889	0.000000
vlb	2	0.239675	0.000000
vlb	3	0.232145	0.000000
vlb	4	0.218413	0.000000
vlb	5	0.225242	0.000000
vlb	6	0.237815	0.000000
vlb	7	0.228471	0.000000
vlb	8	0.233975	0.000000
vlb	9	0.211942	0.000000
vlb	10	0.204944	0.000000
vlb	11	0.206038	0.000000
vlb	12	0.233314	0.000000
vlb	13	0.241321	0.000000
vlb	14	0.234733	0.000000
vlb	15	0.242690	0.000000
vlb	16	0.242255	0.000000
vlb	17	0.259673	0.000000
vlb	18	0.248683	0.000000
vlb	19	0.215025	0.000000
vlb	20	0.241542	0.000000
vlb	21	0.237657	0.000000
vlb	22	0.242638	0.000000
vlb	23	0.222222	0.000000
vlb	24	0.229349	0.000000
vlb	25	0.241203	0.000000
vlb	26	0.249757	0.000000
vlb	27	0.247391	0.000000
vlb	28	0.250908	0.000000
vlb	29	0.238329	0.000000
vlb	30	0.266721	0.000000
vlb	31	0.257132	0.000000
vlb	32	0.283140	0.000000
vlb	33	0.265854	0.000000
vlb	34	0.265345	0.000000
vlb	35	0.241598	0.000000

