# solver	iter	churn	stddev
mcf	74	4728.000000	0.000000
mcf	75	4704.000000	0.000000
mcf	76	5050.000000	0.000000
mcf	77	3866.000000	0.000000
mcf	78	4954.000000	0.000000
mcf	79	4660.000000	0.000000
mcf	80	4380.000000	0.000000
mcf	81	5036.000000	0.000000
mcf	82	4174.000000	0.000000
mcf	83	4134.000000	0.000000
mcf	84	4930.000000	0.000000
mcf	85	4764.000000	0.000000
mcf	86	4220.000000	0.000000
mcf	87	4708.000000	0.000000
mcf	88	3644.000000	0.000000
mcf	89	4918.000000	0.000000
mcf	90	4962.000000	0.000000
mcf	91	3860.000000	0.000000
mcf	92	4882.000000	0.000000
mcf	93	4758.000000	0.000000
mcf	94	4734.000000	0.000000
mcf	95	5078.000000	0.000000
mcf	96	5068.000000	0.000000
mcf	97	4100.000000	0.000000
mcf	98	4600.000000	0.000000
mcf	99	4662.000000	0.000000
mcf	100	4310.000000	0.000000
mcf	101	4326.000000	0.000000
mcf	102	5032.000000	0.000000
mcf	103	4960.000000	0.000000
mcf	104	5014.000000	0.000000
mcf	105	3892.000000	0.000000
mcf	106	5060.000000	0.000000
mcf	107	4986.000000	0.000000
mcf	108	4996.000000	0.000000
mcf	109	4744.000000	0.000000
mcf	110	4716.000000	0.000000
mcf	111	4968.000000	0.000000
mcf	112	5056.000000	0.000000
mcf	113	4422.000000	0.000000
mcf	114	4448.000000	0.000000
mcf	115	4792.000000	0.000000
mcf	116	4956.000000	0.000000
mcf	117	3908.000000	0.000000
mcf	118	5112.000000	0.000000
mcf	119	4584.000000	0.000000
mcf	120	4310.000000	0.000000
mcf	121	4652.000000	0.000000
mcf	122	4400.000000	0.000000
mcf	123	5020.000000	0.000000
mcf	124	4980.000000	0.000000
mcf	125	4788.000000	0.000000
mcf	126	5016.000000	0.000000
mcf	127	4008.000000	0.000000
mcf	128	5028.000000	0.000000
mcf	129	4128.000000	0.000000
mcf	130	4952.000000	0.000000
mcf	131	4978.000000	0.000000
mcf	132	4576.000000	0.000000
mcf	133	4524.000000	0.000000
mcf	134	5060.000000	0.000000
mcf	135	5078.000000	0.000000
mcf	136	4644.000000	0.000000
mcf	137	4586.000000	0.000000
mcf	138	4540.000000	0.000000
mcf	139	5068.000000	0.000000
mcf	140	5072.000000	0.000000
mcf	141	4650.000000	0.000000
mcf	142	4438.000000	0.000000
mcf	143	4668.000000	0.000000
mcf	144	4698.000000	0.000000
mcf	145	4468.000000	0.000000
mcf	146	4996.000000	0.000000
mcf	147	5046.000000	0.000000
mcf	148	5046.000000	0.000000
mcf	149	4106.000000	0.000000
mcf	150	4032.000000	0.000000
mcf	151	4998.000000	0.000000
mcf	152	4820.000000	0.000000
mcf	153	5038.000000	0.000000
mcf	154	4944.000000	0.000000
mcf	155	4764.000000	0.000000
mcf	156	4308.000000	0.000000
mcf	157	4134.000000	0.000000
mcf	158	4402.000000	0.000000
mcf	159	4650.000000	0.000000
mcf	160	4760.000000	0.000000
mcf	161	4656.000000	0.000000
mcf	162	4860.000000	0.000000
mcf	163	4350.000000	0.000000
mcf	164	5086.000000	0.000000
mcf	165	5068.000000	0.000000
mcf	166	4720.000000	0.000000
mcf	167	4792.000000	0.000000
mcf	168	4296.000000	0.000000
mcf	169	4702.000000	0.000000
mcf	170	4756.000000	0.000000
mcf	171	4706.000000	0.000000
mcf	172	4782.000000	0.000000
mcf	173	4212.000000	0.000000
mcf	174	4818.000000	0.000000
mcf	175	4974.000000	0.000000
mcf	176	4990.000000	0.000000
mcf	177	4074.000000	0.000000
mcf	178	4138.000000	0.000000
mcf	179	4740.000000	0.000000
mcf	180	4798.000000	0.000000
mcf	181	4974.000000	0.000000
mcf	182	4198.000000	0.000000
mcf	183	5038.000000	0.000000
mcf	184	4154.000000	0.000000
mcf	185	4248.000000	0.000000
mcf	186	4426.000000	0.000000
mcf	187	4348.000000	0.000000
mcf	188	4356.000000	0.000000
mcf	189	4740.000000	0.000000
mcf	190	4772.000000	0.000000
mcf	191	4620.000000	0.000000
mcf	192	4808.000000	0.000000
mcf	193	4758.000000	0.000000
mcf	194	5064.000000	0.000000
mcf	195	4160.000000	0.000000
mcf	196	5052.000000	0.000000
mcf	197	4538.000000	0.000000
mcf	198	4990.000000	0.000000
mcf	199	5082.000000	0.000000

