# solver	iter	congestion-drop	stddev
mcf	0	0.058001	0.000000
mcf	1	0.081492	0.000000
mcf	2	0.058493	0.000000
mcf	3	0.000000	0.000000
mcf	4	0.000000	0.000000
mcf	5	0.000000	0.000000
mcf	6	0.000000	0.000000
mcf	7	0.000000	0.000000
mcf	8	0.000000	0.000000
mcf	9	0.000000	0.000000
mcf	10	0.000000	0.000000
mcf	11	0.000000	0.000000
mcf	12	0.026984	0.000000
mcf	13	0.036782	0.000000
mcf	14	0.047008	0.000000
mcf	15	0.000000	0.000000
mcf	16	0.000000	0.000000
mcf	17	0.049005	0.000000
mcf	18	0.078601	0.000000
mcf	19	0.091517	0.000000
mcf	20	0.098346	0.000000
mcf	21	0.050434	0.000000
mcf	22	0.084098	0.000000
mcf	23	0.103216	0.000000
mcf	24	0.074555	0.000000
mcf	25	0.093284	0.000000
mcf	26	0.089381	0.000000
mcf	27	0.032863	0.000000
mcf	28	0.000000	0.000000
mcf	29	0.000000	0.000000
mcf	30	0.083720	0.000000
mcf	31	0.110800	0.000000
mcf	32	0.185283	0.000000
mcf	33	0.276249	0.000000
mcf	34	0.237243	0.000000
mcf	35	0.262121	0.000000
mcf	36	0.313911	0.000000
mcf	37	0.243037	0.000000
mcf	38	0.247289	0.000000
mcf	39	0.262177	0.000000
mcf	40	0.168171	0.000000
mcf	41	0.321792	0.000000
mcf	42	0.208109	0.000000
mcf	43	0.194989	0.000000
mcf	44	0.166352	0.000000
mcf	45	0.159075	0.000000
mcf	46	0.110265	0.000000
mcf	47	0.128246	0.000000
mcf	48	0.110048	0.000000
mcf	49	0.113937	0.000000
mcf	50	0.117702	0.000000
mcf	51	0.053506	0.000000
mcf	52	0.004626	0.000000
mcf	53	0.058069	0.000000
mcf	54	0.111420	0.000000
mcf	55	0.194224	0.000000
mcf	56	0.248273	0.000000
mcf	57	0.247567	0.000000
mcf	58	0.315851	0.000000
mcf	59	0.280239	0.000000
mcf	60	0.279578	0.000000
mcf	61	0.317574	0.000000
mcf	62	0.246107	0.000000
mcf	63	0.214291	0.000000
mcf	64	0.172993	0.000000
mcf	65	0.149156	0.000000
mcf	66	0.220259	0.000000
mcf	67	0.173092	0.000000
mcf	68	0.169471	0.000000
mcf	69	0.125164	0.000000
mcf	70	0.102467	0.000000
mcf	71	0.096782	0.000000
mcf	72	0.089105	0.000000
mcf	73	0.081263	0.000000
mcf	74	0.038774	0.000000
mcf	75	0.017407	0.000000
mcf	76	0.000000	0.000000
mcf	77	0.036115	0.000000
mcf	78	0.074957	0.000000
mcf	79	0.188726	0.000000
mcf	80	0.228892	0.000000
mcf	81	0.299685	0.000000
mcf	82	0.336380	0.000000
mcf	83	0.316593	0.000000
mcf	84	0.281301	0.000000
mcf	85	0.264975	0.000000
mcf	86	0.289731	0.000000
mcf	87	0.259894	0.000000
mcf	88	0.215695	0.000000
mcf	89	0.241901	0.000000
mcf	90	0.207528	0.000000
mcf	91	0.191245	0.000000
mcf	92	0.139053	0.000000
mcf	93	0.128647	0.000000
