# solver	iter	congestion-drop	stddev
helixMC	0	0.073480	0.000000
helixMC	1	0.003708	0.000000
helixMC	2	0.000000	0.000000
helixMC	3	0.000000	0.000000
helixMC	4	0.000000	0.000000
helixMC	5	0.000000	0.000000
helixMC	6	0.000000	0.000000
helixMC	7	0.000000	0.000000
helixMC	8	0.000000	0.000000
helixMC	9	0.000000	0.000000
helixMC	10	0.000000	0.000000
helixMC	11	0.000000	0.000000
helixMC	12	0.000000	0.000000
helixMC	13	0.000000	0.000000
helixMC	14	0.000000	0.000000
helixMC	15	0.000000	0.000000
helixMC	16	0.000000	0.000000
helixMC	17	0.000150	0.000000
helixMC	18	0.002957	0.000000
helixMC	19	0.007664	0.000000
helixMC	20	0.011516	0.000000
helixMC	21	0.000000	0.000000
helixMC	22	0.016287	0.000000
helixMC	23	0.020297	0.000000
helixMC	24	0.012117	0.000000
helixMC	25	0.024363	0.000000
helixMC	26	0.008537	0.000000
helixMC	27	0.000000	0.000000
helixMC	28	0.000000	0.000000
helixMC	29	0.000000	0.000000
helixMC	30	0.018673	0.000000
helixMC	31	0.045717	0.000000
helixMC	32	0.091965	0.000000
helixMC	33	0.172007	0.000000
helixMC	34	0.138028	0.000000
helixMC	35	0.141954	0.000000
helixMC	36	0.170519	0.000000
helixMC	37	0.125634	0.000000
helixMC	38	0.138510	0.000000
helixMC	39	0.157386	0.000000
helixMC	40	0.073408	0.000000
helixMC	41	0.167150	0.000000
helixMC	42	0.107633	0.000000
helixMC	43	0.087038	0.000000
helixMC	44	0.087035	0.000000
helixMC	45	0.046835	0.000000
helixMC	46	0.030667	0.000000
helixMC	47	0.028827	0.000000
helixMC	48	0.026773	0.000000
helixMC	49	0.033644	0.000000
helixMC	50	0.039154	0.000000
helixMC	51	0.000000	0.000000
helixMC	52	0.000000	0.000000
helixMC	53	0.000000	0.000000
helixMC	54	0.027158	0.000000
helixMC	55	0.091649	0.000000
helixMC	56	0.128471	0.000000
helixMC	57	0.141850	0.000000
helixMC	58	0.166827	0.000000
helixMC	59	0.166120	0.000000
helixMC	60	0.171504	0.000000
helixMC	61	0.162837	0.000000
helixMC	62	0.163612	0.000000
helixMC	63	0.108935	0.000000
helixMC	64	0.081990	0.000000
helixMC	65	0.065041	0.000000
helixMC	66	0.080159	0.000000
helixMC	67	0.064631	0.000000
helixMC	68	0.067408	0.000000
helixMC	69	0.039125	0.000000
helixMC	70	0.009192	0.000000
helixMC	71	0.013410	0.000000
helixMC	72	0.013272	0.000000
helixMC	73	0.015590	0.000000
helixMC	74	0.000000	0.000000
helixMC	75	0.000000	0.000000
helixMC	76	0.000000	0.000000
helixMC	77	0.000000	0.000000
helixMC	78	0.014442	0.000000
helixMC	79	0.093338	0.000000
helixMC	80	0.144082	0.000000
helixMC	81	0.144371	0.000000
helixMC	82	0.182749	0.000000
helixMC	83	0.154560	0.000000
helixMC	84	0.145128	0.000000
helixMC	85	0.157314	0.000000
helixMC	86	0.166325	0.000000
helixMC	87	0.130941	0.000000
helixMC	88	0.110169	0.000000
helixMC	89	0.111536	0.000000
helixMC	90	0.101482	0.000000
helixMC	91	0.077710	0.000000
helixMC	92	0.048240	0.000000
helixMC	93	0.045953	0.000000
helixMC	94	0.024402	0.000000
helixMC	95	0.032132	0.000000
helixMC	96	0.047584	0.000000
helixMC	97	0.058151	0.000000
helixMC	98	0.057131	0.000000
helixMC	99	0.016039	0.000000
helixMC	100	0.013521	0.000000
helixMC	101	0.016394	0.000000
helixMC	102	0.033568	0.000000
helixMC	103	0.107702	0.000000
helixMC	104	0.158480	0.000000
helixMC	105	0.159981	0.000000
helixMC	106	0.169807	0.000000
helixMC	107	0.172104	0.000000
helixMC	108	0.165661	0.000000
helixMC	109	0.148954	0.000000
helixMC	110	0.149463	0.000000
helixMC	111	0.105094	0.000000
helixMC	112	0.062864	0.000000
helixMC	113	0.073838	0.000000
helixMC	114	0.064313	0.000000
helixMC	115	0.037186	0.000000
helixMC	116	0.052932	0.000000
helixMC	117	0.031084	0.000000
helixMC	118	0.036525	0.000000
helixMC	119	0.034901	0.000000
helixMC	120	0.062635	0.000000
helixMC	121	0.031575	0.000000
helixMC	122	0.028587	0.000000
helixMC	123	0.003190	0.000000
helixMC	124	0.000000	0.000000
helixMC	125	0.000000	0.000000
helixMC	126	0.023613	0.000000
helixMC	127	0.065174	0.000000
helixMC	128	0.147735	0.000000
helixMC	129	0.101133	0.000000
helixMC	130	0.104449	0.000000
helixMC	131	0.128338	0.000000
helixMC	132	0.078808	0.000000
helixMC	133	0.039891	0.000000
helixMC	134	0.036063	0.000000
helixMC	135	0.007952	0.000000
helixMC	136	0.000328	0.000000
helixMC	137	0.000917	0.000000
helixMC	138	0.000000	0.000000
helixMC	139	0.000000	0.000000
helixMC	140	0.000000	0.000000
helixMC	141	0.000000	0.000000
helixMC	142	0.000000	0.000000
helixMC	143	0.000000	0.000000
helixMC	144	0.006188	0.000000
helixMC	145	0.000000	0.000000
helixMC	146	0.000000	0.000000
helixMC	147	0.000000	0.000000
helixMC	148	0.000000	0.000000
helixMC	149	0.000000	0.000000
helixMC	150	0.000000	0.000000
helixMC	151	0.000000	0.000000
helixMC	152	0.000000	0.000000
helixMC	153	0.000000	0.000000
helixMC	154	0.000000	0.000000
helixMC	155	0.000000	0.000000
helixMC	156	0.000000	0.000000
