helixMC	0.000000	0.027778
helixMC	0.000000	0.055556
helixMC	0.000000	0.083333
helixMC	0.000000	0.111111
helixMC	0.000000	0.138889
helixMC	0.000000	0.166667
helixMC	0.000000	0.194444
helixMC	0.000000	0.222222
helixMC	0.000000	0.250000
helixMC	0.000000	0.277778
helixMC	0.000000	0.305556
helixMC	0.000000	0.333333
helixMC	0.000000	0.361111
helixMC	0.005000	0.388889
helixMC	0.035200	0.416667
helixMC	0.052500	0.444444
helixMC	0.057000	0.472222
helixMC	0.069500	0.500000
helixMC	0.097300	0.527778
helixMC	0.110300	0.555556
helixMC	0.230500	0.583333
helixMC	0.266100	0.611111
helixMC	0.294700	0.638889
helixMC	0.300500	0.666667
helixMC	0.380300	0.694444
helixMC	0.529100	0.722222
helixMC	0.644700	0.750000
helixMC	0.846600	0.777778
helixMC	1.084700	0.805556
helixMC	1.136600	0.833333
helixMC	1.167700	0.861111
helixMC	1.325300	0.888889
helixMC	1.410900	0.916667
helixMC	2.041200	0.944444
helixMC	2.046900	0.972222
helixMC	2.079900	1.000000
