# solver	iter	churn	stddev
mcf	91	420.000000	0.000000
mcf	92	386.000000	0.000000
mcf	93	994.000000	0.000000
mcf	94	990.000000	0.000000
mcf	95	446.000000	0.000000
mcf	96	972.000000	0.000000
mcf	97	992.000000	0.000000
mcf	98	360.000000	0.000000
mcf	99	344.000000	0.000000
mcf	100	350.000000	0.000000
mcf	101	360.000000	0.000000
mcf	102	356.000000	0.000000
mcf	103	386.000000	0.000000
mcf	104	416.000000	0.000000
mcf	105	376.000000	0.000000
mcf	106	346.000000	0.000000
mcf	107	1030.000000	0.000000
mcf	108	1034.000000	0.000000
mcf	109	344.000000	0.000000
mcf	110	546.000000	0.000000
mcf	111	514.000000	0.000000
mcf	112	410.000000	0.000000
mcf	113	480.000000	0.000000
mcf	114	432.000000	0.000000
mcf	115	1022.000000	0.000000
mcf	116	1016.000000	0.000000
mcf	117	442.000000	0.000000
mcf	118	370.000000	0.000000
mcf	119	370.000000	0.000000
mcf	120	430.000000	0.000000
mcf	121	424.000000	0.000000
mcf	122	400.000000	0.000000
mcf	123	440.000000	0.000000
mcf	124	482.000000	0.000000
mcf	125	356.000000	0.000000
mcf	126	376.000000	0.000000
mcf	127	434.000000	0.000000
mcf	128	456.000000	0.000000
mcf	129	416.000000	0.000000
mcf	130	460.000000	0.000000
mcf	131	448.000000	0.000000
mcf	132	398.000000	0.000000
mcf	133	340.000000	0.000000
mcf	134	336.000000	0.000000
mcf	135	410.000000	0.000000
mcf	136	410.000000	0.000000
mcf	137	426.000000	0.000000
mcf	138	568.000000	0.000000
mcf	139	1002.000000	0.000000
mcf	140	994.000000	0.000000
mcf	141	408.000000	0.000000
mcf	142	404.000000	0.000000
mcf	143	350.000000	0.000000
mcf	144	340.000000	0.000000
mcf	145	318.000000	0.000000
mcf	146	436.000000	0.000000
mcf	147	402.000000	0.000000
mcf	148	390.000000	0.000000
mcf	149	444.000000	0.000000
mcf	150	376.000000	0.000000
mcf	151	392.000000	0.000000
mcf	152	388.000000	0.000000
mcf	153	380.000000	0.000000
mcf	154	430.000000	0.000000
mcf	155	440.000000	0.000000
mcf	156	412.000000	0.000000
mcf	157	422.000000	0.000000
mcf	158	446.000000	0.000000
mcf	159	380.000000	0.000000
mcf	160	950.000000	0.000000
mcf	161	962.000000	0.000000
mcf	162	384.000000	0.000000
mcf	163	374.000000	0.000000
mcf	164	390.000000	0.000000
mcf	165	398.000000	0.000000
mcf	166	404.000000	0.000000
mcf	167	410.000000	0.000000
mcf	168	448.000000	0.000000
mcf	169	1022.000000	0.000000
mcf	170	1014.000000	0.000000
mcf	171	360.000000	0.000000
mcf	172	388.000000	0.000000
mcf	173	462.000000	0.000000
mcf	174	488.000000	0.000000
mcf	175	474.000000	0.000000
mcf	176	400.000000	0.000000
mcf	177	422.000000	0.000000
mcf	178	426.000000	0.000000
mcf	179	346.000000	0.000000
mcf	180	336.000000	0.000000
mcf	181	374.000000	0.000000
mcf	182	406.000000	0.000000
mcf	183	384.000000	0.000000
mcf	184	428.000000	0.000000
mcf	185	400.000000	0.000000
mcf	186	366.000000	0.000000
mcf	187	402.000000	0.000000
mcf	188	414.000000	0.000000
mcf	189	354.000000	0.000000
mcf	190	418.000000	0.000000
mcf	191	410.000000	0.000000
mcf	192	388.000000	0.000000
mcf	193	376.000000	0.000000
mcf	194	384.000000	0.000000
mcf	195	414.000000	0.000000
mcf	196	396.000000	0.000000
mcf	197	488.000000	0.000000
mcf	198	492.000000	0.000000
mcf	199	398.000000	0.000000
