# solver	iter	churn	stddev
mcf	0	2970.000000	0.000000
mcf	1	5026.000000	0.000000
mcf	2	4702.000000	0.000000
mcf	3	4820.000000	0.000000
mcf	4	4992.000000	0.000000
mcf	5	5052.000000	0.000000
mcf	6	4994.000000	0.000000
mcf	7	5068.000000	0.000000
mcf	8	4810.000000	0.000000
mcf	9	4666.000000	0.000000
mcf	10	4790.000000	0.000000
mcf	11	4696.000000	0.000000
mcf	12	4694.000000	0.000000
mcf	13	4738.000000	0.000000
mcf	14	4898.000000	0.000000
mcf	15	4902.000000	0.000000
mcf	16	4742.000000	0.000000
mcf	17	4488.000000	0.000000
mcf	18	4580.000000	0.000000
mcf	19	4988.000000	0.000000
mcf	20	4978.000000	0.000000
mcf	21	5008.000000	0.000000
mcf	22	4132.000000	0.000000
mcf	23	5016.000000	0.000000
mcf	24	4854.000000	0.000000
mcf	25	4806.000000	0.000000
mcf	26	3530.000000	0.000000
mcf	27	3808.000000	0.000000
mcf	28	3624.000000	0.000000
mcf	29	4740.000000	0.000000
mcf	30	4504.000000	0.000000
mcf	31	3804.000000	0.000000
mcf	32	4714.000000	0.000000
mcf	33	4752.000000	0.000000
mcf	34	4346.000000	0.000000
mcf	35	4326.000000	0.000000
mcf	36	4082.000000	0.000000
mcf	37	5004.000000	0.000000
mcf	38	5006.000000	0.000000
mcf	39	4338.000000	0.000000
mcf	40	4650.000000	0.000000
mcf	41	5024.000000	0.000000
mcf	42	5036.000000	0.000000
mcf	43	5016.000000	0.000000
mcf	44	5058.000000	0.000000
mcf	45	4454.000000	0.000000
mcf	46	4638.000000	0.000000
mcf	47	4770.000000	0.000000
mcf	48	4824.000000	0.000000
mcf	49	5014.000000	0.000000
mcf	50	4990.000000	0.000000
mcf	51	4774.000000	0.000000
mcf	52	3886.000000	0.000000
mcf	53	4762.000000	0.000000
mcf	54	4328.000000	0.000000
mcf	55	5050.000000	0.000000
mcf	56	5066.000000	0.000000
mcf	57	4532.000000	0.000000
mcf	58	4788.000000	0.000000
mcf	59	4766.000000	0.000000
mcf	60	5108.000000	0.000000
mcf	61	4988.000000	0.000000
mcf	62	5012.000000	0.000000
mcf	63	5022.000000	0.000000
mcf	64	4592.000000	0.000000
mcf	65	4576.000000	0.000000
mcf	66	4502.000000	0.000000
mcf	67	4720.000000	0.000000
mcf	68	4960.000000	0.000000
mcf	69	4184.000000	0.000000
mcf	70	5022.000000	0.000000
mcf	71	4750.000000	0.000000
mcf	72	4032.000000	0.000000
mcf	73	4514.000000	0.000000
mcf	74	4564.000000	0.000000
mcf	75	4814.000000	0.000000
mcf	76	4822.000000	0.000000
mcf	77	4670.000000	0.000000
mcf	78	4748.000000	0.000000
mcf	79	4998.000000	0.000000
mcf	80	4096.000000	0.000000
mcf	81	5004.000000	0.000000
mcf	82	5018.000000	0.000000
mcf	83	3910.000000	0.000000
mcf	84	4208.000000	0.000000
mcf	85	5004.000000	0.000000
mcf	86	4616.000000	0.000000
mcf	87	4750.000000	0.000000
mcf	88	4980.000000	0.000000
mcf	89	4972.000000	0.000000
mcf	90	4082.000000	0.000000
mcf	91	5044.000000	0.000000
mcf	92	4958.000000	0.000000
mcf	93	4460.000000	0.000000
mcf	94	5010.000000	0.000000
mcf	95	5062.000000	0.000000
mcf	96	5034.000000	0.000000
mcf	97	5040.000000	0.000000
mcf	98	4766.000000	0.000000
mcf	99	4398.000000	0.000000
mcf	100	4746.000000	0.000000
mcf	101	4770.000000	0.000000
mcf	102	4632.000000	0.000000
mcf	103	5066.000000	0.000000
mcf	104	5002.000000	0.000000
mcf	105	4742.000000	0.000000
mcf	106	4734.000000	0.000000
mcf	107	4540.000000	0.000000
mcf	108	4590.000000	0.000000
mcf	109	4578.000000	0.000000
mcf	110	4650.000000	0.000000
mcf	111	4766.000000	0.000000
mcf	112	4846.000000	0.000000
mcf	113	4810.000000	0.000000
mcf	114	5070.000000	0.000000
mcf	115	4964.000000	0.000000
mcf	116	4728.000000	0.000000
mcf	117	4468.000000	0.000000
mcf	118	5034.000000	0.000000
mcf	119	5076.000000	0.000000
mcf	120	4356.000000	0.000000
mcf	121	4148.000000	0.000000
mcf	122	5020.000000	0.000000
mcf	123	5030.000000	0.000000
mcf	124	4548.000000	0.000000
mcf	125	4304.000000	0.000000
mcf	126	4738.000000	0.000000
mcf	127	4602.000000	0.000000
mcf	128	4532.000000	0.000000
mcf	129	4872.000000	0.000000
mcf	130	4806.000000	0.000000
mcf	131	4756.000000	0.000000
mcf	132	4450.000000	0.000000
mcf	133	5116.000000	0.000000
mcf	134	5110.000000	0.000000
mcf	135	4736.000000	0.000000
mcf	136	4790.000000	0.000000
mcf	137	4720.000000	0.000000
mcf	138	4524.000000	0.000000
mcf	139	4690.000000	0.000000
mcf	140	4598.000000	0.000000
mcf	141	4464.000000	0.000000
mcf	142	5104.000000	0.000000
mcf	143	5066.000000	0.000000
mcf	144	4696.000000	0.000000
mcf	145	5036.000000	0.000000
mcf	146	4936.000000	0.000000
mcf	147	4970.000000	0.000000
mcf	148	5062.000000	0.000000
mcf	149	4394.000000	0.000000
mcf	150	4668.000000	0.000000
mcf	151	5046.000000	0.000000
mcf	152	5024.000000	0.000000
mcf	153	4646.000000	0.000000
mcf	154	5048.000000	0.000000
mcf	155	4978.000000	0.000000
mcf	156	4744.000000	0.000000
mcf	157	4294.000000	0.000000
mcf	158	5024.000000	0.000000
mcf	159	4164.000000	0.000000
mcf	160	5106.000000	0.000000
mcf	161	5090.000000	0.000000
mcf	162	5002.000000	0.000000
mcf	163	4974.000000	0.000000
mcf	164	4986.000000	0.000000
mcf	165	4716.000000	0.000000
mcf	166	4980.000000	0.000000
mcf	167	5092.000000	0.000000
mcf	168	4298.000000	0.000000
mcf	169	4778.000000	0.000000
mcf	170	4842.000000	0.000000
mcf	171	4868.000000	0.000000
mcf	172	4680.000000	0.000000
mcf	173	4538.000000	0.000000
mcf	174	4780.000000	0.000000
mcf	175	4360.000000	0.000000
mcf	176	5002.000000	0.000000
mcf	177	4980.000000	0.000000
mcf	178	4674.000000	0.000000
mcf	179	4218.000000	0.000000
mcf	180	4730.000000	0.000000
mcf	181	5010.000000	0.000000
mcf	182	3974.000000	0.000000
mcf	183	5066.000000	0.000000
mcf	184	4732.000000	0.000000
mcf	185	4730.000000	0.000000
mcf	186	4464.000000	0.000000
mcf	187	5046.000000	0.000000
mcf	188	5046.000000	0.000000
mcf	189	4608.000000	0.000000
mcf	190	5010.000000	0.000000
mcf	191	4010.000000	0.000000
mcf	192	5156.000000	0.000000
mcf	193	4552.000000	0.000000
mcf	194	5106.000000	0.000000
mcf	195	5072.000000	0.000000
mcf	196	4666.000000	0.000000
mcf	197	4510.000000	0.000000
mcf	198	4758.000000	0.000000
mcf	199	4462.000000	0.000000

