# solver	iter	congestion-drop	stddev
ecmp	0	0.137019	0.000000
ecmp	1	0.131927	0.000000
ecmp	2	0.131365	0.000000
ecmp	3	0.099629	0.000000
ecmp	4	0.068493	0.000000
ecmp	5	0.088856	0.000000
ecmp	6	0.065545	0.000000
ecmp	7	0.065659	0.000000
ecmp	8	0.084504	0.000000
ecmp	9	0.095416	0.000000
ecmp	10	0.099001	0.000000
ecmp	11	0.102424	0.000000
ecmp	12	0.120950	0.000000
ecmp	13	0.126878	0.000000
ecmp	14	0.130133	0.000000
ecmp	15	0.104390	0.000000
ecmp	16	0.101123	0.000000
ecmp	17	0.138579	0.000000
ecmp	18	0.144780	0.000000
ecmp	19	0.152378	0.000000
ecmp	20	0.155591	0.000000
ecmp	21	0.141053	0.000000
ecmp	22	0.155518	0.000000
ecmp	23	0.158590	0.000000
ecmp	24	0.152002	0.000000
ecmp	25	0.162349	0.000000
ecmp	26	0.148536	0.000000
ecmp	27	0.127905	0.000000
ecmp	28	0.102090	0.000000
ecmp	29	0.096350	0.000000
ecmp	30	0.155848	0.000000
ecmp	31	0.171002	0.000000
ecmp	32	0.189618	0.000000
ecmp	33	0.221442	0.000000
ecmp	34	0.211893	0.000000
ecmp	35	0.212521	0.000000
ecmp	36	0.227474	0.000000
ecmp	37	0.205001	0.000000
ecmp	38	0.211600	0.000000
ecmp	39	0.220184	0.000000
ecmp	40	0.182007	0.000000
ecmp	41	0.223498	0.000000
ecmp	42	0.195426	0.000000
ecmp	43	0.188280	0.000000
ecmp	44	0.190520	0.000000
ecmp	45	0.170686	0.000000
ecmp	46	0.162275	0.000000
ecmp	47	0.161660	0.000000
ecmp	48	0.159934	0.000000
ecmp	49	0.163154	0.000000
ecmp	50	0.170457	0.000000
ecmp	51	0.131507	0.000000
ecmp	52	0.111235	0.000000
ecmp	53	0.135480	0.000000
ecmp	54	0.166841	0.000000
ecmp	55	0.197931	0.000000
ecmp	56	0.213643	0.000000
ecmp	57	0.217829	0.000000
ecmp	58	0.231651	0.000000
ecmp	59	0.225526	0.000000
ecmp	60	0.225636	0.000000
ecmp	61	0.223103	0.000000
ecmp	62	0.223211	0.000000
ecmp	63	0.196327	0.000000
ecmp	64	0.187470	0.000000
ecmp	65	0.179482	0.000000
ecmp	66	0.185018	0.000000
ecmp	67	0.179497	0.000000
ecmp	68	0.179526	0.000000
ecmp	69	0.169919	0.000000
ecmp	70	0.147295	0.000000
ecmp	71	0.150675	0.000000
ecmp	72	0.155520	0.000000
ecmp	73	0.157490	0.000000
ecmp	74	0.132858	0.000000
ecmp	75	0.119347	0.000000
ecmp	76	0.103534	0.000000
ecmp	77	0.123930	0.000000
ecmp	78	0.154481	0.000000
ecmp	79	0.197503	0.000000
ecmp	80	0.218982	0.000000
ecmp	81	0.217451	0.000000
ecmp	82	0.240062	0.000000
ecmp	83	0.224455	0.000000
ecmp	84	0.220441	0.000000
ecmp	85	0.226326	0.000000
ecmp	86	0.231047	0.000000
ecmp	87	0.213264	0.000000
ecmp	88	0.203351	0.000000
ecmp	89	0.206599	0.000000
ecmp	90	0.204324	0.000000
ecmp	91	0.194355	0.000000
ecmp	92	0.178322	0.000000
ecmp	93	0.176673	0.000000
ecmp	94	0.164682	0.000000
ecmp	95	0.169419	0.000000
ecmp	96	0.173811	0.000000
ecmp	97	0.177890	0.000000
ecmp	98	0.179089	0.000000
ecmp	99	0.156021	0.000000
ecmp	100	0.145902	0.000000
ecmp	101	0.151000	0.000000
ecmp	102	0.166846	0.000000
ecmp	103	0.198350	0.000000
ecmp	104	0.220954	0.000000
ecmp	105	0.223973	0.000000
ecmp	106	0.234525	0.000000
ecmp	107	0.240291	0.000000
ecmp	108	0.234123	0.000000
ecmp	109	0.216071	0.000000
ecmp	110	0.216761	0.000000
ecmp	111	0.196644	0.000000
ecmp	112	0.177097	0.000000
ecmp	113	0.183693	0.000000
ecmp	114	0.180212	0.000000
ecmp	115	0.167977	0.000000
ecmp	116	0.174758	0.000000
ecmp	117	0.160592	0.000000
ecmp	118	0.164299	0.000000
ecmp	119	0.161883	0.000000
ecmp	120	0.175310	0.000000
ecmp	121	0.163491	0.000000
ecmp	122	0.165658	0.000000
ecmp	123	0.134649	0.000000
ecmp	124	0.099272	0.000000
ecmp	125	0.127957	0.000000
ecmp	126	0.157815	0.000000
ecmp	127	0.179887	0.000000
ecmp	128	0.213796	0.000000
ecmp	129	0.192594	0.000000
ecmp	130	0.198048	0.000000
ecmp	131	0.208245	0.000000
ecmp	132	0.188738	0.000000
ecmp	133	0.172901	0.000000
ecmp	134	0.168307	0.000000
ecmp	135	0.146508	0.000000
ecmp	136	0.137734	0.000000
ecmp	137	0.142300	0.000000
ecmp	138	0.120214	0.000000
ecmp	139	0.130990	0.000000
ecmp	140	0.110920	0.000000
ecmp	141	0.122505	0.000000
ecmp	142	0.118768	0.000000
ecmp	143	0.116882	0.000000
ecmp	144	0.142234	0.000000
ecmp	145	0.120468	0.000000
ecmp	146	0.116519	0.000000
ecmp	147	0.098238	0.000000
ecmp	148	0.060684	0.000000
ecmp	149	0.069517	0.000000
ecmp	150	0.080517	0.000000
ecmp	151	0.053770	0.000000
ecmp	152	0.071941	0.000000
ecmp	153	0.079502	0.000000
ecmp	154	0.083465	0.000000
ecmp	155	0.102494	0.000000
ecmp	156	0.107648	0.000000
ecmp	157	0.098829	0.000000
ecmp	158	0.095369	0.000000
ecmp	159	0.053854	0.000000
ecmp	160	0.059162	0.000000
ecmp	161	0.099351	0.000000
ecmp	162	0.098259	0.000000
ecmp	163	0.102801	0.000000
ecmp	164	0.133065	0.000000
ecmp	165	0.101663	0.000000
ecmp	166	0.105378	0.000000
ecmp	167	0.125098	0.000000
ecmp	168	0.134027	0.000000
ecmp	169	0.129395	0.000000
ecmp	170	0.125970	0.000000
ecmp	171	0.093665	0.000000
ecmp	172	0.063381	0.000000
ecmp	173	0.083039	0.000000
ecmp	174	0.058483	0.000000
ecmp	175	0.059763	0.000000
ecmp	176	0.082912	0.000000
ecmp	177	0.094123	0.000000
ecmp	178	0.097492	0.000000
ecmp	179	0.099487	0.000000
ecmp	180	0.118935	0.000000
ecmp	181	0.123366	0.000000
ecmp	182	0.129557	0.000000
ecmp	183	0.100815	0.000000
ecmp	184	0.095852	0.000000
ecmp	185	0.131169	0.000000
ecmp	186	0.135771	0.000000
ecmp	187	0.142917	0.000000
ecmp	188	0.149000	0.000000
