# solver	iter	congestion-drop	stddev
cspf	0	0.046468	0.000000
cspf	1	0.035693	0.000000
cspf	2	0.035080	0.000000
cspf	3	0.000000	0.000000
cspf	4	0.000000	0.000000
cspf	5	0.000000	0.000000
cspf	6	0.000000	0.000000
cspf	7	0.000000	0.000000
cspf	8	0.000000	0.000000
cspf	9	0.000000	0.000000
cspf	10	0.000000	0.000000
cspf	11	0.000000	0.000000
cspf	12	0.016136	0.000000
cspf	13	0.022729	0.000000
cspf	14	0.025356	0.000000
cspf	15	0.000000	0.000000
cspf	16	0.000000	0.000000
cspf	17	0.038486	0.000000
cspf	18	0.049452	0.000000
cspf	19	0.064243	0.000000
cspf	20	0.065033	0.000000
cspf	21	0.039623	0.000000
cspf	22	0.078533	0.000000
cspf	23	0.087617	0.000000
cspf	24	0.068670	0.000000
cspf	25	0.095835	0.000000
cspf	26	0.062402	0.000000
cspf	27	0.020657	0.000000
cspf	28	0.000000	0.000000
cspf	29	0.000000	0.000000
cspf	30	0.087408	0.000000
cspf	31	0.119764	0.000000
cspf	32	0.183123	0.000000
cspf	33	0.275065	0.000000
cspf	34	0.237492	0.000000
cspf	35	0.237860	0.000000
cspf	36	0.276755	0.000000
cspf	37	0.217698	0.000000
cspf	38	0.231178	0.000000
cspf	39	0.269565	0.000000
cspf	40	0.166346	0.000000
cspf	41	0.280693	0.000000
cspf	42	0.216083	0.000000
cspf	43	0.172520	0.000000
cspf	44	0.179668	0.000000
cspf	45	0.139332	0.000000
cspf	46	0.108022	0.000000
cspf	47	0.104561	0.000000
cspf	48	0.107648	0.000000
cspf	49	0.105267	0.000000
cspf	50	0.123443	0.000000
cspf	51	0.026600	0.000000
cspf	52	0.005484	0.000000
cspf	53	0.031835	0.000000
cspf	54	0.104765	0.000000
cspf	55	0.192778	0.000000
cspf	56	0.230751	0.000000
cspf	57	0.256741	0.000000
cspf	58	0.273532	0.000000
cspf	59	0.273763	0.000000
cspf	60	0.268740	0.000000
cspf	61	0.272384	0.000000
cspf	62	0.270486	0.000000
cspf	63	0.211673	0.000000
cspf	64	0.177043	0.000000
cspf	65	0.152752	0.000000
cspf	66	0.172705	0.000000
cspf	67	0.154759	0.000000
cspf	68	0.155449	0.000000
cspf	69	0.121623	0.000000
cspf	70	0.063743	0.000000
cspf	71	0.070108	0.000000
cspf	72	0.074787	0.000000
cspf	73	0.073688	0.000000
cspf	74	0.025355	0.000000
cspf	75	0.009756	0.000000
cspf	76	0.000000	0.000000
cspf	77	0.017997	0.000000
