# solver	iter	congestion-drop	stddev
ecmp	0	0.039056	0.000000
ecmp	1	0.044207	0.000000
ecmp	2	0.048468	0.000000
ecmp	3	0.044389	0.000000
ecmp	4	0.037226	0.000000
ecmp	5	0.027149	0.000000
ecmp	6	0.027423	0.000000
ecmp	7	0.022883	0.000000
ecmp	8	0.023734	0.000000
ecmp	9	0.022950	0.000000
ecmp	10	0.021280	0.000000
ecmp	11	0.024048	0.000000
ecmp	12	0.029981	0.000000
ecmp	13	0.036357	0.000000
ecmp	14	0.038940	0.000000
ecmp	15	0.031097	0.000000
ecmp	16	0.036210	0.000000
ecmp	17	0.044028	0.000000
ecmp	18	0.028517	0.000000
ecmp	19	0.016114	0.000000
ecmp	20	0.034589	0.000000
ecmp	21	0.038057	0.000000
ecmp	22	0.040931	0.000000
ecmp	23	0.025125	0.000000
ecmp	24	0.024259	0.000000
ecmp	25	0.033032	0.000000
ecmp	26	0.037589	0.000000
ecmp	27	0.044998	0.000000
ecmp	28	0.045895	0.000000
ecmp	29	0.032348	0.000000
ecmp	30	0.022851	0.000000
ecmp	31	0.031603	0.000000
ecmp	32	0.042703	0.000000
ecmp	33	0.032172	0.000000
ecmp	34	0.047007	0.000000
ecmp	35	0.030965	0.000000
raeke	0	0.050455	0.000000
raeke	1	0.045709	0.000000
raeke	2	0.051980	0.000000
raeke	3	0.056630	0.000000
raeke	4	0.048584	0.000000
raeke	5	0.034787	0.000000
raeke	6	0.040082	0.000000
raeke	7	0.035147	0.000000
raeke	8	0.032434	0.000000
raeke	9	0.031373	0.000000
raeke	10	0.033072	0.000000
raeke	11	0.032895	0.000000
raeke	12	0.045893	0.000000
raeke	13	0.064336	0.000000
raeke	14	0.057949	0.000000
raeke	15	0.062120	0.000000
raeke	16	0.064136	0.000000
raeke	17	0.066700	0.000000
raeke	18	0.051989	0.000000
raeke	19	0.038691	0.000000
raeke	20	0.062008	0.000000
raeke	21	0.053943	0.000000
raeke	22	0.062140	0.000000
raeke	23	0.047783	0.000000
raeke	24	0.052397	0.000000
raeke	25	0.063698	0.000000
raeke	26	0.064683	0.000000
raeke	27	0.072977	0.000000
raeke	28	0.081862	0.000000
raeke	29	0.063433	0.000000
raeke	30	0.081164	0.000000
raeke	31	0.075420	0.000000
raeke	32	0.081559	0.000000
raeke	33	0.068450	0.000000
raeke	34	0.084979	0.000000
raeke	35	0.064776	0.000000
vlb	0	0.096655	0.000000
vlb	1	0.101847	0.000000
vlb	2	0.104193	0.000000
vlb	3	0.109058	0.000000
vlb	4	0.103463	0.000000
vlb	5	0.086825	0.000000
vlb	6	0.083615	0.000000
vlb	7	0.081186	0.000000
vlb	8	0.078573	0.000000
vlb	9	0.086638	0.000000
vlb	10	0.087602	0.000000
vlb	11	0.088777	0.000000
vlb	12	0.093104	0.000000
vlb	13	0.101958	0.000000
vlb	14	0.104205	0.000000
vlb	15	0.102699	0.000000
vlb	16	0.100572	0.000000
vlb	17	0.100889	0.000000
vlb	18	0.089914	0.000000
vlb	19	0.082817	0.000000
vlb	20	0.097761	0.000000
vlb	21	0.096034	0.000000
vlb	22	0.100774	0.000000
vlb	23	0.091456	0.000000
vlb	24	0.089769	0.000000
vlb	25	0.098462	0.000000
vlb	26	0.101635	0.000000
vlb	27	0.110885	0.000000
vlb	28	0.111791	0.000000
vlb	29	0.099560	0.000000
vlb	30	0.111595	0.000000
vlb	31	0.103852	0.000000
vlb	32	0.120196	0.000000
vlb	33	0.100980	0.000000
vlb	34	0.111149	0.000000
vlb	35	0.098221	0.000000

