# solver	iter	congestion-drop	stddev
semimcfksp	0	0.030837	0.000000
semimcfksp	1	0.022882	0.000000
semimcfksp	2	0.018671	0.000000
semimcfksp	3	0.000000	0.000000
semimcfksp	4	0.000000	0.000000
semimcfksp	5	0.000000	0.000000
semimcfksp	6	0.000000	0.000000
semimcfksp	7	0.000000	0.000000
semimcfksp	8	0.000000	0.000000
semimcfksp	9	0.000000	0.000000
semimcfksp	10	0.000000	0.000000
semimcfksp	11	0.000000	0.000000
semimcfksp	12	0.007135	0.000000
semimcfksp	13	0.015791	0.000000
semimcfksp	14	0.020641	0.000000
semimcfksp	15	0.000000	0.000000
semimcfksp	16	0.000000	0.000000
semimcfksp	17	0.031708	0.000000
semimcfksp	18	0.040293	0.000000
semimcfksp	19	0.051694	0.000000
semimcfksp	20	0.056665	0.000000
semimcfksp	21	0.034901	0.000000
semimcfksp	22	0.057029	0.000000
semimcfksp	23	0.061700	0.000000
semimcfksp	24	0.050388	0.000000
semimcfksp	25	0.064340	0.000000
semimcfksp	26	0.043946	0.000000
semimcfksp	27	0.012509	0.000000
semimcfksp	28	0.000000	0.000000
semimcfksp	29	0.000000	0.000000
semimcfksp	30	0.054150	0.000000
semimcfksp	31	0.078667	0.000000
semimcfksp	32	0.107160	0.000000
semimcfksp	33	0.182256	0.000000
semimcfksp	34	0.160661	0.000000
semimcfksp	35	0.163741	0.000000
semimcfksp	36	0.195121	0.000000
semimcfksp	37	0.145972	0.000000
semimcfksp	38	0.152005	0.000000
semimcfksp	39	0.167451	0.000000
semimcfksp	40	0.097236	0.000000
semimcfksp	41	0.187033	0.000000
semimcfksp	42	0.119833	0.000000
semimcfksp	43	0.105628	0.000000
semimcfksp	44	0.109637	0.000000
semimcfksp	45	0.080765	0.000000
semimcfksp	46	0.065712	0.000000
semimcfksp	47	0.066634	0.000000
semimcfksp	48	0.064614	0.000000
semimcfksp	49	0.068852	0.000000
semimcfksp	50	0.076180	0.000000
semimcfksp	51	0.017820	0.000000
semimcfksp	52	0.000000	0.000000
semimcfksp	53	0.023036	0.000000
semimcfksp	54	0.069360	0.000000
semimcfksp	55	0.115376	0.000000
semimcfksp	56	0.153039	0.000000
semimcfksp	57	0.165719	0.000000
semimcfksp	58	0.195878	0.000000
semimcfksp	59	0.185916	0.000000
semimcfksp	60	0.189943	0.000000
semimcfksp	61	0.181438	0.000000
semimcfksp	62	0.181943	0.000000
semimcfksp	63	0.122093	0.000000
semimcfksp	64	0.102957	0.000000
semimcfksp	65	0.090717	0.000000
semimcfksp	66	0.100804	0.000000
semimcfksp	67	0.092633	0.000000
semimcfksp	68	0.092828	0.000000
semimcfksp	69	0.077323	0.000000
semimcfksp	70	0.040291	0.000000
semimcfksp	71	0.045330	0.000000
semimcfksp	72	0.052924	0.000000
semimcfksp	73	0.058672	0.000000
semimcfksp	74	0.022662	0.000000
semimcfksp	75	0.002479	0.000000
semimcfksp	76	0.000000	0.000000
semimcfksp	77	0.007295	0.000000
semimcfksp	78	0.053524	0.000000
semimcfksp	79	0.120678	0.000000
semimcfksp	80	0.173797	0.000000
semimcfksp	81	0.171486	0.000000
semimcfksp	82	0.211032	0.000000
semimcfksp	83	0.183858	0.000000
semimcfksp	84	0.175867	0.000000
semimcfksp	85	0.188671	0.000000
