# solver	iter	churn	stddev
mcf	0	2970.000000	0.000000
mcf	1	5018.000000	0.000000
mcf	2	5084.000000	0.000000
mcf	3	4804.000000	0.000000
mcf	4	4806.000000	0.000000
mcf	5	4482.000000	0.000000
mcf	6	4558.000000	0.000000
mcf	7	4676.000000	0.000000
mcf	8	5030.000000	0.000000
mcf	9	4148.000000	0.000000
mcf	10	4964.000000	0.000000
mcf	11	4700.000000	0.000000
mcf	12	4582.000000	0.000000
mcf	13	4710.000000	0.000000
mcf	14	5008.000000	0.000000
mcf	15	3856.000000	0.000000
mcf	16	5066.000000	0.000000
mcf	17	4796.000000	0.000000
mcf	18	4736.000000	0.000000
mcf	19	4654.000000	0.000000
mcf	20	4704.000000	0.000000
mcf	21	4710.000000	0.000000
mcf	22	4230.000000	0.000000
mcf	23	4690.000000	0.000000
mcf	24	4474.000000	0.000000
mcf	25	4600.000000	0.000000
mcf	26	4994.000000	0.000000
mcf	27	3738.000000	0.000000
mcf	28	5032.000000	0.000000
mcf	29	4634.000000	0.000000
mcf	30	4822.000000	0.000000
mcf	31	4442.000000	0.000000
mcf	32	4802.000000	0.000000
mcf	33	4698.000000	0.000000
mcf	34	4442.000000	0.000000
mcf	35	4714.000000	0.000000
mcf	36	4792.000000	0.000000
mcf	37	4960.000000	0.000000
mcf	38	4990.000000	0.000000
mcf	39	4774.000000	0.000000
mcf	40	4682.000000	0.000000
mcf	41	4982.000000	0.000000
mcf	42	5002.000000	0.000000
mcf	43	4788.000000	0.000000
mcf	44	4598.000000	0.000000
mcf	45	4628.000000	0.000000
mcf	46	5050.000000	0.000000
mcf	47	5096.000000	0.000000
mcf	48	4248.000000	0.000000
mcf	49	4760.000000	0.000000
mcf	50	4568.000000	0.000000
mcf	51	4996.000000	0.000000
mcf	52	5036.000000	0.000000
mcf	53	3840.000000	0.000000
mcf	54	4876.000000	0.000000
mcf	55	5014.000000	0.000000
mcf	56	5118.000000	0.000000
mcf	57	4358.000000	0.000000
mcf	58	4444.000000	0.000000
mcf	59	5056.000000	0.000000
mcf	60	4136.000000	0.000000
mcf	61	5072.000000	0.000000
mcf	62	4212.000000	0.000000
mcf	63	4464.000000	0.000000
mcf	64	4482.000000	0.000000
mcf	65	4218.000000	0.000000
mcf	66	4044.000000	0.000000
mcf	67	4530.000000	0.000000
mcf	68	4372.000000	0.000000
mcf	69	4788.000000	0.000000
mcf	70	4634.000000	0.000000
mcf	71	4694.000000	0.000000
mcf	72	4258.000000	0.000000
mcf	73	4292.000000	0.000000
mcf	74	4872.000000	0.000000
mcf	75	4308.000000	0.000000
mcf	76	4748.000000	0.000000
mcf	77	4718.000000	0.000000
mcf	78	4828.000000	0.000000
mcf	79	5002.000000	0.000000
mcf	80	3940.000000	0.000000
mcf	81	4152.000000	0.000000
mcf	82	4996.000000	0.000000
mcf	83	4770.000000	0.000000
mcf	84	4554.000000	0.000000
mcf	85	4730.000000	0.000000
mcf	86	4986.000000	0.000000
mcf	87	5052.000000	0.000000
mcf	88	4330.000000	0.000000
mcf	89	4762.000000	0.000000
mcf	90	4670.000000	0.000000
mcf	91	5072.000000	0.000000
mcf	92	5006.000000	0.000000
mcf	93	4778.000000	0.000000
mcf	94	4668.000000	0.000000
mcf	95	4758.000000	0.000000
mcf	96	4634.000000	0.000000
mcf	97	4638.000000	0.000000
mcf	98	4544.000000	0.000000
mcf	99	5096.000000	0.000000
mcf	100	4972.000000	0.000000
mcf	101	4026.000000	0.000000
mcf	102	4702.000000	0.000000
mcf	103	3868.000000	0.000000
mcf	104	4640.000000	0.000000
mcf	105	4706.000000	0.000000
mcf	106	5086.000000	0.000000
mcf	107	4202.000000	0.000000
mcf	108	5042.000000	0.000000
mcf	109	4454.000000	0.000000
mcf	110	4868.000000	0.000000
mcf	111	4462.000000	0.000000
mcf	112	5032.000000	0.000000
mcf	113	4062.000000	0.000000
mcf	114	5132.000000	0.000000
mcf	115	5120.000000	0.000000
mcf	116	3934.000000	0.000000
mcf	117	5018.000000	0.000000
mcf	118	4478.000000	0.000000
mcf	119	4692.000000	0.000000
mcf	120	4786.000000	0.000000
mcf	121	4996.000000	0.000000
mcf	122	3914.000000	0.000000
mcf	123	4978.000000	0.000000
mcf	124	4634.000000	0.000000
mcf	125	4712.000000	0.000000
mcf	126	4826.000000	0.000000
mcf	127	3816.000000	0.000000
mcf	128	4656.000000	0.000000
mcf	129	4248.000000	0.000000
mcf	130	4306.000000	0.000000
mcf	131	4302.000000	0.000000
mcf	132	4758.000000	0.000000
mcf	133	4738.000000	0.000000
mcf	134	4246.000000	0.000000
mcf	135	4216.000000	0.000000
mcf	136	4350.000000	0.000000
mcf	137	4998.000000	0.000000
mcf	138	4958.000000	0.000000
mcf	139	4364.000000	0.000000
mcf	140	4562.000000	0.000000
mcf	141	4030.000000	0.000000
mcf	142	4714.000000	0.000000
mcf	143	5002.000000	0.000000
mcf	144	4966.000000	0.000000
mcf	145	4808.000000	0.000000
mcf	146	4724.000000	0.000000
mcf	147	4722.000000	0.000000
mcf	148	4922.000000	0.000000
mcf	149	3950.000000	0.000000
mcf	150	5022.000000	0.000000
mcf	151	5050.000000	0.000000
mcf	152	4088.000000	0.000000
mcf	153	5068.000000	0.000000
mcf	154	4604.000000	0.000000
mcf	155	4678.000000	0.000000
mcf	156	5066.000000	0.000000
mcf	157	5104.000000	0.000000
mcf	158	4246.000000	0.000000
mcf	159	4388.000000	0.000000
mcf	160	4378.000000	0.000000
mcf	161	4636.000000	0.000000
mcf	162	5084.000000	0.000000
mcf	163	5088.000000	0.000000
mcf	164	4760.000000	0.000000
mcf	165	4522.000000	0.000000
mcf	166	5026.000000	0.000000
mcf	167	5008.000000	0.000000
mcf	168	4216.000000	0.000000
mcf	169	5048.000000	0.000000
mcf	170	5034.000000	0.000000
mcf	171	4678.000000	0.000000
mcf	172	4744.000000	0.000000
mcf	173	4678.000000	0.000000
mcf	174	4536.000000	0.000000
mcf	175	5058.000000	0.000000
mcf	176	4938.000000	0.000000
mcf	177	4590.000000	0.000000
mcf	178	4748.000000	0.000000
mcf	179	5028.000000	0.000000
mcf	180	5096.000000	0.000000
mcf	181	4702.000000	0.000000
mcf	182	4782.000000	0.000000
mcf	183	4786.000000	0.000000
mcf	184	5046.000000	0.000000
mcf	185	4976.000000	0.000000
mcf	186	4098.000000	0.000000
mcf	187	4378.000000	0.000000
mcf	188	5118.000000	0.000000
mcf	189	4992.000000	0.000000
mcf	190	4618.000000	0.000000
mcf	191	4420.000000	0.000000
mcf	192	4716.000000	0.000000
mcf	193	4738.000000	0.000000
mcf	194	4294.000000	0.000000
mcf	195	4246.000000	0.000000
mcf	196	4712.000000	0.000000
mcf	197	4738.000000	0.000000
mcf	198	4616.000000	0.000000
mcf	199	4224.000000	0.000000

